

							TABLEAU DE BORD CARREFOUR:



V:Vehicule
DA: Date d'arrivée
DFP:Date de fin de passage
TS:Temps de service
LF:Longueur file


 V           DA            DFP             TS		  V           DA           DFP           TS		 LF1     LF2



 Route1	 		                               Route2	 

 2233(R) 	 17h 0m 8s 	  17h 0m 14s  	 0h 0m 5s  	 2233(R) 	 17h 5m 22s	  17h 5m 43s  	 0h 0m 21s  	 3 	 5 
 2234(V) 	 17h 0m 13s 	  17h 0m 18s  	 0h 0m 5s  	 2234(R) 	 17h 5m 25s	  17h 5m 46s  	 0h 0m 21s  	 1 	 6 
 2235(V) 	 17h 0m 14s 	  17h 0m 22s  	 0h 0m 7s  	 2235(R) 	 17h 5m 29s	  17h 5m 50s  	 0h 0m 20s  	 1 	 7 
 2236(V) 	 17h 0m 18s 	  17h 0m 29s  	 0h 0m 10s  	 2236(V) 	 17h 5m 40s	  17h 5m 58s  	 0h 0m 18s  	 2 	 4 
 2237(V) 	 17h 0m 19s 	  17h 0m 33s  	 0h 0m 14s  	 2237(V) 	 17h 5m 47s	  17h 6m 10s  	 0h 0m 22s  	 2 	 2 
 2238(R) 	 17h 1m 6s 	  17h 1m 44s  	 0h 0m 37s  	 2238(V) 	 17h 6m 5s	  17h 6m 16s  	 0h 0m 10s  	 0 	 1 
 2239(R) 	 17h 1m 11s 	  17h 1m 44s  	 0h 0m 33s  	 2239(V) 	 17h 6m 5s	  17h 7m 9s  	 0h 1m 3s  	 1 	 2 
 2240(R) 	 17h 1m 30s 	  17h 1m 45s  	 0h 0m 14s  	 2240(V) 	 17h 6m 10s	  17h 7m 9s  	 0h 0m 58s  	 2 	 2 
 2241(R) 	 17h 1m 31s 	  17h 1m 47s  	 0h 0m 15s  	 2241(R) 	 17h 6m 23s	  17h 7m 10s  	 0h 0m 47s  	 3 	 2 
 2242(R) 	 17h 1m 34s 	  17h 1m 49s  	 0h 0m 14s  	 2242(R) 	 17h 6m 28s	  17h 7m 12s  	 0h 0m 43s  	 4 	 3 
 2243(R) 	 17h 1m 43s 	  17h 1m 51s  	 0h 0m 7s  	 2243(R) 	 17h 6m 34s	  17h 7m 14s  	 0h 0m 39s  	 5 	 4 
 2244(V) 	 17h 1m 47s 	  17h 1m 58s  	 0h 0m 10s  	 2244(R) 	 17h 6m 44s	  17h 7m 16s  	 0h 0m 32s  	 2 	 5 
 2245(V) 	 17h 1m 48s 	  17h 2m 2s  	 0h 0m 14s  	 2245(R) 	 17h 6m 47s	  17h 7m 19s  	 0h 0m 31s  	 3 	 6 
 2246(V) 	 17h 1m 52s 	  17h 2m 10s  	 0h 0m 18s  	 2246(R) 	 17h 6m 59s	  17h 7m 23s  	 0h 0m 23s  	 2 	 7 
 2247(V) 	 17h 2m 4s 	  17h 2m 24s  	 0h 0m 19s  	 2247(R) 	 17h 7m 3s	  17h 7m 27s  	 0h 0m 23s  	 1 	 8 
 2248(V) 	 17h 2m 17s 	  17h 3m 17s  	 0h 0m 59s  	 2248(R) 	 17h 7m 8s	  17h 7m 31s  	 0h 0m 22s  	 1 	 9 
 2249(V) 	 17h 2m 22s 	  17h 3m 17s  	 0h 0m 54s  	 2249(V) 	 17h 7m 28s	  17h 7m 49s  	 0h 0m 20s  	 2 	 1 
 2250(V) 	 17h 2m 22s 	  17h 3m 18s  	 0h 0m 55s  	 2250(R) 	 17h 7m 56s	  17h 8m 42s  	 0h 0m 45s  	 3 	 0 
 2251(O) 	 17h 2m 26s 	  17h 3m 20s  	 0h 0m 53s  	 2251(R) 	 17h 8m 1s	  17h 8m 42s  	 0h 0m 41s  	 3 	 1 
 2252(R) 	 17h 2m 39s 	  17h 3m 22s  	 0h 0m 42s  	 2252(R) 	 17h 8m 2s	  17h 8m 43s  	 0h 0m 41s  	 4 	 2 
 2253(R) 	 17h 2m 47s 	  17h 3m 24s  	 0h 0m 36s  	 2253(R) 	 17h 8m 18s	  17h 8m 45s  	 0h 0m 26s  	 5 	 3 
 2254(R) 	 17h 2m 47s 	  17h 3m 27s  	 0h 0m 39s  	 2254(R) 	 17h 8m 33s	  17h 8m 47s  	 0h 0m 13s  	 6 	 4 
 2255(R) 	 17h 2m 58s 	  17h 3m 31s  	 0h 0m 32s  	 2255(V) 	 17h 8m 49s	  17h 8m 57s  	 0h 0m 7s  	 7 	 0 
 2256(R) 	 17h 3m 2s 	  17h 3m 35s  	 0h 0m 32s  	 2256(V) 	 17h 8m 54s	  17h 9m 5s  	 0h 0m 10s  	 8 	 1 
 2257(R) 	 17h 3m 5s 	  17h 3m 39s  	 0h 0m 34s  	 2257(V) 	 17h 8m 58s	  17h 9m 12s  	 0h 0m 14s  	 9 	 1 
 2258(R) 	 17h 3m 10s 	  17h 3m 44s  	 0h 0m 33s  	 2258(V) 	 17h 9m 16s	  17h 9m 22s  	 0h 0m 5s  	 10 	 0 
 2259(R) 	 17h 3m 13s 	  17h 3m 50s  	 0h 0m 36s  	 2259(V) 	 17h 9m 20s	  17h 10m 15s  	 0h 0m 54s  	 11 	 1 
 2260(V) 	 17h 3m 24s 	  17h 3m 57s  	 0h 0m 32s  	 2260(V) 	 17h 9m 21s	  17h 10m 15s  	 0h 0m 54s  	 7 	 2 
 2261(V) 	 17h 3m 28s 	  17h 4m 50s  	 0h 1m 21s  	 2261(R) 	 17h 9m 45s	  17h 10m 16s  	 0h 0m 30s  	 6 	 2 
 2262(V) 	 17h 3m 30s 	  17h 4m 50s  	 0h 1m 19s  	 2262(R) 	 17h 9m 48s	  17h 10m 18s  	 0h 0m 29s  	 7 	 3 
 2263(V) 	 17h 3m 42s 	  17h 4m 51s  	 0h 1m 8s  	 2263(R) 	 17h 9m 53s	  17h 10m 20s  	 0h 0m 26s  	 5 	 4 
 2264(R) 	 17h 4m 6s 	  17h 4m 53s  	 0h 0m 46s  	 2264(R) 	 17h 10m 7s	  17h 10m 22s  	 0h 0m 14s  	 3 	 5 
 2265(R) 	 17h 4m 6s 	  17h 4m 55s  	 0h 0m 48s  	 2265(V) 	 17h 10m 20s	  17h 10m 30s  	 0h 0m 10s  	 4 	 1 
 2266(R) 	 17h 4m 8s 	  17h 4m 57s  	 0h 0m 49s  	 2266(V) 	 17h 10m 35s	  17h 10m 49s  	 0h 0m 14s  	 5 	 0 
 2267(R) 	 17h 4m 11s 	  17h 5m 0s  	 0h 0m 48s  	 2267(R) 	 17h 11m 5s	  17h 11m 48s  	 0h 0m 42s  	 6 	 0 
 2268(R) 	 17h 4m 17s 	  17h 5m 4s  	 0h 0m 46s  	 2268(R) 	 17h 11m 13s	  17h 11m 48s  	 0h 0m 34s  	 7 	 1 
 2269(R) 	 17h 4m 33s 	  17h 5m 8s  	 0h 0m 34s  	 2269(V) 	 17h 11m 54s	  17h 11m 56s  	 0h 0m 1s  	 8 	 0 
 2270(R) 	 17h 4m 44s 	  17h 5m 12s  	 0h 0m 28s  	 2270(V) 	 17h 11m 56s	  17h 11m 59s  	 0h 0m 3s  	 9 	 0 
 2271(V) 	 17h 4m 59s 	  17h 5m 27s  	 0h 0m 27s  	 2271(V) 	 17h 11m 58s	  17h 12m 3s  	 0h 0m 5s  	 4 	 1 
 2272(V) 	 17h 5m 13s 	  17h 5m 30s  	 0h 0m 16s  	 2272(V) 	 17h 12m 7s	  17h 12m 14s  	 0h 0m 7s  	 1 	 0 
 2273(V) 	 17h 5m 20s 	  17h 6m 23s  	 0h 1m 2s  	 2273(O) 	 17h 12m 28s	  17h 12m 28s  	 0h 0m 0s  	 2 	 0 
 2274(R) 	 17h 5m 42s 	  17h 6m 23s  	 0h 0m 41s  	 2274(R) 	 17h 12m 37s	  17h 13m 21s  	 0h 0m 43s  	 1 	 0 
 2275(R) 	 17h 5m 44s 	  17h 6m 24s  	 0h 0m 40s  	 2275(R) 	 17h 12m 41s	  17h 13m 21s  	 0h 0m 39s  	 2 	 1 
 2276(R) 	 17h 5m 48s 	  17h 6m 26s  	 0h 0m 37s  	 2276(R) 	 17h 12m 47s	  17h 13m 22s  	 0h 0m 34s  	 3 	 2 
 2277(R) 	 17h 6m 6s 	  17h 6m 28s  	 0h 0m 21s  	 2277(R) 	 17h 12m 51s	  17h 13m 24s  	 0h 0m 32s  	 4 	 3 
 2278(R) 	 17h 6m 6s 	  17h 6m 30s  	 0h 0m 23s  	 2278(R) 	 17h 13m 0s	  17h 13m 26s  	 0h 0m 25s  	 5 	 4 
 2279(R) 	 17h 6m 11s 	  17h 6m 33s  	 0h 0m 21s  	 2279(R) 	 17h 13m 9s	  17h 13m 28s  	 0h 0m 19s  	 6 	 5 
 2280(R) 	 17h 6m 15s 	  17h 6m 37s  	 0h 0m 21s  	 2280(V) 	 17h 13m 25s	  17h 13m 36s  	 0h 0m 10s  	 7 	 2 
 2281(V) 	 17h 6m 25s 	  17h 6m 43s  	 0h 0m 18s  	 2281(V) 	 17h 13m 36s	  17h 13m 50s  	 0h 0m 14s  	 5 	 0 
 2282(V) 	 17h 6m 40s 	  17h 7m 3s  	 0h 0m 22s  	 2282(V) 	 17h 13m 42s	  17h 14m 0s  	 0h 0m 18s  	 1 	 1 
 2283(V) 	 17h 6m 44s 	  17h 7m 56s  	 0h 1m 11s  	 2283(R) 	 17h 14m 32s	  17h 14m 54s  	 0h 0m 21s  	 1 	 0 
 2284(V) 	 17h 6m 45s 	  17h 7m 56s  	 0h 1m 10s  	 2284(V) 	 17h 15m 4s	  17h 15m 5s  	 0h 0m 0s  	 2 	 0 
 2285(V) 	 17h 6m 53s 	  17h 7m 57s  	 0h 1m 3s  	 2285(V) 	 17h 15m 23s	  17h 15m 25s  	 0h 0m 1s  	 3 	 0 
 2286(V) 	 17h 6m 59s 	  17h 7m 59s  	 0h 0m 59s  	 2286(R) 	 17h 15m 44s	  17h 16m 27s  	 0h 0m 42s  	 4 	 0 
 2287(R) 	 17h 7m 20s 	  17h 8m 1s  	 0h 0m 40s  	 2287(R) 	 17h 16m 14s	  17h 16m 27s  	 0h 0m 13s  	 4 	 1 
 2288(R) 	 17h 7m 38s 	  17h 8m 3s  	 0h 0m 24s  	 2288(R) 	 17h 16m 15s	  17h 16m 28s  	 0h 0m 13s  	 5 	 2 
 2289(R) 	 17h 7m 50s 	  17h 8m 6s  	 0h 0m 15s  	 2289(R) 	 17h 16m 23s	  17h 16m 30s  	 0h 0m 6s  	 6 	 3 
 2290(R) 	 17h 7m 51s 	  17h 8m 10s  	 0h 0m 18s  	 2290(V) 	 17h 16m 35s	  17h 16m 40s  	 0h 0m 5s  	 7 	 0 
 2291(R) 	 17h 7m 53s 	  17h 8m 14s  	 0h 0m 20s  	 2291(V) 	 17h 16m 46s	  17h 16m 53s  	 0h 0m 7s  	 8 	 0 
 2292(V) 	 17h 7m 57s 	  17h 8m 19s  	 0h 0m 22s  	 2292(V) 	 17h 16m 57s	  17h 17m 7s  	 0h 0m 9s  	 7 	 0 
 2293(V) 	 17h 7m 58s 	  17h 8m 26s  	 0h 0m 27s  	 2293(V) 	 17h 16m 57s	  17h 18m 0s  	 0h 1m 2s  	 7 	 1 
 2294(V) 	 17h 8m 13s 	  17h 8m 36s  	 0h 0m 22s  	 2294(V) 	 17h 16m 58s	  17h 18m 0s  	 0h 1m 1s  	 3 	 2 
 2295(O) 	 17h 8m 37s 	  17h 9m 29s  	 0h 0m 51s  	 2295(V) 	 17h 16m 58s	  17h 18m 1s  	 0h 1m 2s  	 0 	 3 
 2296(R) 	 17h 8m 44s 	  17h 9m 29s  	 0h 0m 45s  	 2296(V) 	 17h 17m 0s	  17h 18m 3s  	 0h 1m 2s  	 1 	 4 
 2297(R) 	 17h 8m 54s 	  17h 9m 30s  	 0h 0m 36s  	 2297(O) 	 17h 17m 8s	  17h 18m 5s  	 0h 0m 56s  	 2 	 4 
 2298(R) 	 17h 9m 6s 	  17h 9m 32s  	 0h 0m 25s  	 2298(O) 	 17h 17m 10s	  17h 18m 7s  	 0h 0m 57s  	 3 	 5 
 2299(R) 	 17h 9m 7s 	  17h 9m 34s  	 0h 0m 26s  	 2299(O) 	 17h 17m 12s	  17h 18m 10s  	 0h 0m 58s  	 4 	 6 
 2300(R) 	 17h 9m 8s 	  17h 9m 36s  	 0h 0m 28s  	 2300(R) 	 17h 17m 14s	  17h 18m 14s  	 0h 0m 59s  	 5 	 7 
 2301(V) 	 17h 9m 34s 	  17h 9m 44s  	 0h 0m 10s  	 2301(R) 	 17h 17m 25s	  17h 18m 18s  	 0h 0m 52s  	 1 	 8 
 2302(V) 	 17h 9m 52s 	  17h 10m 6s  	 0h 0m 14s  	 2302(R) 	 17h 17m 29s	  17h 18m 22s  	 0h 0m 52s  	 0 	 9 
 2303(R) 	 17h 10m 27s 	  17h 11m 2s  	 0h 0m 34s  	 2303(R) 	 17h 17m 33s	  17h 18m 27s  	 0h 0m 54s  	 0 	 10 
 2304(R) 	 17h 10m 34s 	  17h 11m 2s  	 0h 0m 28s  	 2304(R) 	 17h 17m 44s	  17h 18m 33s  	 0h 0m 48s  	 1 	 11 
 2305(V) 	 17h 11m 19s 	  17h 11m 21s  	 0h 0m 1s  	 2305(R) 	 17h 17m 46s	  17h 18m 39s  	 0h 0m 52s  	 0 	 12 
 2306(V) 	 17h 11m 20s 	  17h 11m 23s  	 0h 0m 3s  	 2306(R) 	 17h 17m 48s	  17h 18m 40s  	 0h 0m 51s  	 1 	 13 
 2307(V) 	 17h 11m 21s 	  17h 11m 26s  	 0h 0m 5s  	 2307(R) 	 17h 17m 50s	  17h 19m 33s  	 0h 1m 42s  	 1 	 14 
 2308(V) 	 17h 11m 33s 	  17h 11m 40s  	 0h 0m 7s  	 2308(V) 	 17h 18m 7s	  17h 19m 33s  	 0h 1m 25s  	 0 	 9 
 2309(V) 	 17h 11m 37s 	  17h 11m 42s  	 0h 0m 4s  	 2309(V) 	 17h 18m 34s	  17h 19m 34s  	 0h 0m 59s  	 1 	 4 
 2310(R) 	 17h 12m 19s 	  17h 12m 35s  	 0h 0m 15s  	 2310(O) 	 17h 18m 40s	  17h 19m 36s  	 0h 0m 55s  	 0 	 3 
 2311(V) 	 17h 12m 48s 	  17h 12m 49s  	 0h 0m 0s  	 2311(O) 	 17h 18m 45s	  17h 19m 38s  	 0h 0m 52s  	 0 	 4 
 2312(V) 	 17h 12m 55s 	  17h 12m 57s  	 0h 0m 1s  	 2312(V) 	 17h 19m 45s	  17h 19m 52s  	 0h 0m 7s  	 0 	 0 
 2313(V) 	 17h 13m 9s 	  17h 13m 12s  	 0h 0m 3s  	 2313(V) 	 17h 19m 57s	  17h 20m 8s  	 0h 0m 10s  	 0 	 0 
 2314(V) 	 17h 13m 11s 	  17h 13m 15s  	 0h 0m 3s  	 2314(V) 	 17h 20m 4s	  17h 20m 13s  	 0h 0m 8s  	 1 	 1 
 2315(R) 	 17h 13m 29s 	  17h 14m 8s  	 0h 0m 38s  	 2315(V) 	 17h 20m 8s	  17h 21m 6s  	 0h 0m 57s  	 0 	 1 
 2316(R) 	 17h 13m 35s 	  17h 14m 8s  	 0h 0m 33s  	 2316(R) 	 17h 20m 22s	  17h 21m 6s  	 0h 0m 43s  	 1 	 1 
 2317(R) 	 17h 13m 41s 	  17h 14m 9s  	 0h 0m 28s  	 2317(R) 	 17h 20m 36s	  17h 21m 7s  	 0h 0m 31s  	 2 	 2 
 2318(R) 	 17h 13m 42s 	  17h 14m 11s  	 0h 0m 28s  	 2318(R) 	 17h 20m 46s	  17h 21m 9s  	 0h 0m 22s  	 3 	 3 
 2319(R) 	 17h 13m 43s 	  17h 14m 13s  	 0h 0m 29s  	 2319(R) 	 17h 20m 56s	  17h 21m 11s  	 0h 0m 14s  	 4 	 4 
 2320(R) 	 17h 13m 53s 	  17h 14m 15s  	 0h 0m 21s  	 2320(R) 	 17h 21m 2s	  17h 21m 13s  	 0h 0m 10s  	 5 	 5 
 2321(R) 	 17h 14m 3s 	  17h 14m 18s  	 0h 0m 15s  	 2321(R) 	 17h 21m 3s	  17h 21m 16s  	 0h 0m 13s  	 6 	 6 
 2322(V) 	 17h 14m 8s 	  17h 14m 22s  	 0h 0m 14s  	 2322(V) 	 17h 21m 6s	  17h 21m 20s  	 0h 0m 14s  	 6 	 6 
 2323(V) 	 17h 14m 22s 	  17h 14m 40s  	 0h 0m 18s  	 2323(V) 	 17h 21m 9s	  17h 21m 27s  	 0h 0m 18s  	 1 	 4 
 2324(V) 	 17h 14m 28s 	  17h 14m 48s  	 0h 0m 19s  	 2324(V) 	 17h 21m 15s	  17h 21m 37s  	 0h 0m 22s  	 1 	 3 
 2325(V) 	 17h 14m 28s 	  17h 15m 41s  	 0h 1m 12s  	 2325(V) 	 17h 21m 31s	  17h 21m 46s  	 0h 0m 14s  	 2 	 1 
 2326(O) 	 17h 14m 48s 	  17h 15m 41s  	 0h 0m 53s  	 2326(V) 	 17h 21m 37s	  17h 22m 39s  	 0h 1m 1s  	 1 	 2 
 2327(R) 	 17h 15m 1s 	  17h 15m 42s  	 0h 0m 41s  	 2327(R) 	 17h 21m 59s	  17h 22m 39s  	 0h 0m 40s  	 2 	 1 
 2328(R) 	 17h 15m 10s 	  17h 15m 44s  	 0h 0m 33s  	 2328(R) 	 17h 22m 0s	  17h 22m 40s  	 0h 0m 40s  	 3 	 2 
 2329(R) 	 17h 15m 34s 	  17h 15m 46s  	 0h 0m 11s  	 2329(R) 	 17h 22m 7s	  17h 22m 42s  	 0h 0m 34s  	 4 	 3 
 2330(V) 	 17h 15m 49s 	  17h 15m 57s  	 0h 0m 7s  	 2330(R) 	 17h 22m 7s	  17h 22m 44s  	 0h 0m 36s  	 0 	 4 
 2331(V) 	 17h 15m 53s 	  17h 16m 4s  	 0h 0m 10s  	 2331(R) 	 17h 22m 9s	  17h 22m 46s  	 0h 0m 36s  	 1 	 5 
 2332(V) 	 17h 15m 55s 	  17h 16m 9s  	 0h 0m 14s  	 2332(R) 	 17h 22m 12s	  17h 22m 49s  	 0h 0m 37s  	 2 	 6 
 2333(V) 	 17h 15m 57s 	  17h 16m 15s  	 0h 0m 18s  	 2333(R) 	 17h 22m 14s	  17h 22m 53s  	 0h 0m 38s  	 2 	 7 
 2334(V) 	 17h 16m 11s 	  17h 16m 21s  	 0h 0m 9s  	 2334(R) 	 17h 22m 22s	  17h 22m 57s  	 0h 0m 34s  	 1 	 8 
 2335(V) 	 17h 16m 18s 	  17h 17m 14s  	 0h 0m 55s  	 2335(R) 	 17h 22m 23s	  17h 23m 1s  	 0h 0m 37s  	 1 	 9 
 2336(R) 	 17h 16m 29s 	  17h 17m 14s  	 0h 0m 45s  	 2336(R) 	 17h 22m 28s	  17h 23m 6s  	 0h 0m 38s  	 1 	 10 
 2337(R) 	 17h 16m 31s 	  17h 17m 15s  	 0h 0m 44s  	 2337(R) 	 17h 22m 29s	  17h 23m 12s  	 0h 0m 42s  	 2 	 11 
 2338(R) 	 17h 16m 36s 	  17h 17m 17s  	 0h 0m 40s  	 2338(R) 	 17h 22m 33s	  17h 23m 18s  	 0h 0m 44s  	 3 	 12 
 2339(R) 	 17h 16m 38s 	  17h 17m 19s  	 0h 0m 40s  	 2339(V) 	 17h 22m 47s	  17h 23m 19s  	 0h 0m 31s  	 4 	 7 
 2340(R) 	 17h 17m 9s 	  17h 17m 21s  	 0h 0m 12s  	 2340(V) 	 17h 22m 53s	  17h 24m 12s  	 0h 1m 18s  	 5 	 6 
 2341(R) 	 17h 17m 11s 	  17h 17m 24s  	 0h 0m 12s  	 2341(V) 	 17h 22m 53s	  17h 24m 12s  	 0h 1m 19s  	 6 	 7 
 2342(V) 	 17h 17m 22s 	  17h 17m 36s  	 0h 0m 14s  	 2342(V) 	 17h 22m 53s	  17h 24m 13s  	 0h 1m 19s  	 1 	 8 
 2343(V) 	 17h 17m 24s 	  17h 17m 42s  	 0h 0m 18s  	 2343(V) 	 17h 23m 10s	  17h 24m 15s  	 0h 1m 4s  	 2 	 6 
 2344(V) 	 17h 17m 24s 	  17h 17m 47s  	 0h 0m 22s  	 2344(V) 	 17h 23m 10s	  17h 24m 17s  	 0h 1m 6s  	 2 	 7 
 2345(V) 	 17h 17m 30s 	  17h 17m 54s  	 0h 0m 23s  	 2345(V) 	 17h 23m 12s	  17h 24m 19s  	 0h 1m 7s  	 3 	 7 
 2346(V) 	 17h 17m 40s 	  17h 18m 47s  	 0h 1m 6s  	 2346(R) 	 17h 23m 41s	  17h 24m 22s  	 0h 0m 41s  	 3 	 6 
 2347(V) 	 17h 17m 42s 	  17h 18m 47s  	 0h 1m 5s  	 2347(R) 	 17h 23m 41s	  17h 24m 26s  	 0h 0m 44s  	 4 	 7 
 2348(V) 	 17h 17m 43s 	  17h 18m 48s  	 0h 1m 4s  	 2348(R) 	 17h 23m 59s	  17h 24m 30s  	 0h 0m 30s  	 4 	 8 
 2349(R) 	 17h 18m 31s 	  17h 18m 50s  	 0h 0m 18s  	 2349(R) 	 17h 24m 10s	  17h 24m 34s  	 0h 0m 24s  	 3 	 9 
 2350(R) 	 17h 18m 33s 	  17h 18m 52s  	 0h 0m 18s  	 2350(V) 	 17h 24m 20s	  17h 24m 48s  	 0h 0m 27s  	 4 	 4 
 2351(R) 	 17h 18m 41s 	  17h 18m 54s  	 0h 0m 13s  	 2351(V) 	 17h 24m 26s	  17h 24m 52s  	 0h 0m 25s  	 5 	 3 
 2352(R) 	 17h 18m 43s 	  17h 18m 57s  	 0h 0m 14s  	 2352(V) 	 17h 24m 27s	  17h 25m 45s  	 0h 1m 17s  	 6 	 4 
 2353(V) 	 17h 19m 5s 	  17h 19m 19s  	 0h 0m 14s  	 2353(R) 	 17h 24m 58s	  17h 25m 45s  	 0h 0m 46s  	 0 	 1 
 2354(O) 	 17h 19m 32s 	  17h 19m 32s  	 0h 0m 0s  	 2354(R) 	 17h 25m 3s	  17h 25m 46s  	 0h 0m 43s  	 0 	 2 
 2355(R) 	 17h 19m 52s 	  17h 20m 20s  	 0h 0m 27s  	 2355(R) 	 17h 25m 27s	  17h 25m 48s  	 0h 0m 20s  	 0 	 3 
 2356(R) 	 17h 20m 6s 	  17h 20m 20s  	 0h 0m 14s  	 2356(R) 	 17h 25m 33s	  17h 25m 50s  	 0h 0m 16s  	 1 	 4 
 2357(R) 	 17h 20m 6s 	  17h 20m 21s  	 0h 0m 15s  	 2357(R) 	 17h 25m 34s	  17h 25m 52s  	 0h 0m 17s  	 2 	 5 
 2358(R) 	 17h 20m 9s 	  17h 20m 23s  	 0h 0m 13s  	 2358(V) 	 17h 25m 56s	  17h 26m 7s  	 0h 0m 10s  	 3 	 0 
 2359(R) 	 17h 20m 10s 	  17h 20m 25s  	 0h 0m 14s  	 2359(V) 	 17h 25m 58s	  17h 26m 12s  	 0h 0m 14s  	 4 	 1 
 2360(R) 	 17h 20m 16s 	  17h 20m 27s  	 0h 0m 10s  	 2360(V) 	 17h 26m 0s	  17h 26m 18s  	 0h 0m 18s  	 5 	 2 
 2361(V) 	 17h 20m 20s 	  17h 20m 31s  	 0h 0m 10s  	 2361(R) 	 17h 26m 34s	  17h 27m 18s  	 0h 0m 43s  	 4 	 0 
 2362(V) 	 17h 20m 24s 	  17h 20m 38s  	 0h 0m 14s  	 2362(R) 	 17h 26m 42s	  17h 27m 18s  	 0h 0m 36s  	 3 	 1 
 2363(V) 	 17h 20m 34s 	  17h 20m 52s  	 0h 0m 18s  	 2363(R) 	 17h 26m 42s	  17h 27m 19s  	 0h 0m 36s  	 1 	 2 
 2364(V) 	 17h 20m 46s 	  17h 21m 0s  	 0h 0m 13s  	 2364(R) 	 17h 26m 51s	  17h 27m 21s  	 0h 0m 29s  	 1 	 3 
 2365(V) 	 17h 20m 51s 	  17h 21m 53s  	 0h 1m 1s  	 2365(R) 	 17h 26m 58s	  17h 27m 23s  	 0h 0m 24s  	 2 	 4 
 2366(V) 	 17h 20m 54s 	  17h 21m 53s  	 0h 0m 59s  	 2366(R) 	 17h 27m 10s	  17h 27m 25s  	 0h 0m 15s  	 2 	 5 
 2367(V) 	 17h 20m 56s 	  17h 21m 54s  	 0h 0m 57s  	 2367(V) 	 17h 27m 51s	  17h 27m 58s  	 0h 0m 6s  	 3 	 0 
 2368(O) 	 17h 21m 5s 	  17h 21m 56s  	 0h 0m 50s  	 2368(V) 	 17h 27m 56s	  17h 28m 51s  	 0h 0m 54s  	 3 	 1 
 2369(R) 	 17h 21m 10s 	  17h 21m 58s  	 0h 0m 47s  	 2369(O) 	 17h 28m 1s	  17h 28m 51s  	 0h 0m 50s  	 4 	 1 
 2370(R) 	 17h 21m 12s 	  17h 22m 0s  	 0h 0m 47s  	 2370(R) 	 17h 28m 11s	  17h 28m 52s  	 0h 0m 40s  	 5 	 2 
 2371(R) 	 17h 21m 18s 	  17h 22m 3s  	 0h 0m 45s  	 2371(R) 	 17h 28m 23s	  17h 28m 54s  	 0h 0m 30s  	 6 	 3 
 2372(V) 	 17h 21m 58s 	  17h 22m 12s  	 0h 0m 14s  	 2372(R) 	 17h 28m 40s	  17h 28m 56s  	 0h 0m 15s  	 2 	 4 
 2373(V) 	 17h 22m 0s 	  17h 22m 18s  	 0h 0m 18s  	 2373(R) 	 17h 28m 45s	  17h 28m 58s  	 0h 0m 12s  	 2 	 5 
 2374(V) 	 17h 22m 1s 	  17h 22m 24s  	 0h 0m 22s  	 2374(O) 	 17h 29m 33s	  17h 29m 33s  	 0h 0m 0s  	 3 	 0 
 2375(V) 	 17h 22m 5s 	  17h 22m 32s  	 0h 0m 27s  	 2375(O) 	 17h 29m 36s	  17h 30m 24s  	 0h 0m 47s  	 3 	 0 
 2376(V) 	 17h 22m 14s 	  17h 22m 33s  	 0h 0m 18s  	 2376(R) 	 17h 29m 37s	  17h 30m 24s  	 0h 0m 47s  	 3 	 1 
 2377(V) 	 17h 22m 15s 	  17h 23m 26s  	 0h 1m 10s  	 2377(R) 	 17h 29m 44s	  17h 30m 25s  	 0h 0m 40s  	 4 	 2 
 2378(V) 	 17h 22m 20s 	  17h 23m 26s  	 0h 1m 5s  	 2378(R) 	 17h 29m 45s	  17h 30m 27s  	 0h 0m 41s  	 4 	 3 
 2379(V) 	 17h 22m 24s 	  17h 23m 27s  	 0h 1m 3s  	 2379(R) 	 17h 29m 51s	  17h 30m 29s  	 0h 0m 37s  	 4 	 4 
 2380(V) 	 17h 22m 25s 	  17h 23m 29s  	 0h 1m 3s  	 2380(R) 	 17h 29m 53s	  17h 30m 31s  	 0h 0m 37s  	 5 	 5 
 2381(V) 	 17h 22m 26s 	  17h 23m 31s  	 0h 1m 4s  	 2381(R) 	 17h 30m 16s	  17h 30m 34s  	 0h 0m 17s  	 6 	 6 
 2382(R) 	 17h 23m 21s 	  17h 23m 33s  	 0h 0m 12s  	 2382(R) 	 17h 30m 21s	  17h 30m 38s  	 0h 0m 16s  	 5 	 7 
 2383(V) 	 17h 23m 48s 	  17h 23m 58s  	 0h 0m 10s  	 2383(R) 	 17h 30m 22s	  17h 30m 42s  	 0h 0m 19s  	 0 	 8 
 2384(V) 	 17h 23m 59s 	  17h 24m 6s  	 0h 0m 6s  	 2384(V) 	 17h 30m 52s	  17h 31m 4s  	 0h 0m 11s  	 0 	 0 
 2385(V) 	 17h 24m 0s 	  17h 24m 59s  	 0h 0m 58s  	 2385(R) 	 17h 31m 22s	  17h 31m 57s  	 0h 0m 34s  	 1 	 0 
 2386(V) 	 17h 24m 2s 	  17h 24m 59s  	 0h 0m 57s  	 2386(R) 	 17h 31m 25s	  17h 31m 57s  	 0h 0m 31s  	 2 	 1 
 2387(V) 	 17h 24m 5s 	  17h 25m 0s  	 0h 0m 55s  	 2387(V) 	 17h 31m 58s	  17h 31m 59s  	 0h 0m 1s  	 3 	 0 
